EpochTime,Latitude,Longitude,Altitude,Satellite,PDOP,Speed,Heading,AccX,AccY,AccZ,RotX,RotY,RotZ,Pitch,Roll,Temp,Session,Step,CRC,Count,t,dt,gps_distance,speed_gps,speed_error,speed_flag
2026-04-02 17:52:21.599,48.24769592,16.37283134,167.9290009,28,0.95999998,0.815,194.4628754,5560,818,-5658,81,735,-615,-119.6831436,18.83169556,-1040,7,1954,12890,43534,1775152341.599,0.5999999046325684,0.14142785795519813,0.23571313405759056,0.5792868659424094,False
2026-04-02 17:52:21.999,48.24769211,16.37283134,167.9530029,28,0.94999999,0.22400001,172.9046631,7826,-892,-4192,2921,-1657,-446,-116.7076721,26.79646492,-1024,7,1954,55960,43535,1775152341.999,0.40000009536743164,0.4236526700406307,1.0591314225849677,-0.8351314125849677,False
2026-04-02 17:52:22.499,48.24769211,16.37283325,167.9360046,26,0.94,0.56699997,124.205719,8376,-90,-4094,-1983,-1519,183,-114.7262878,16.13159943,-1040,7,1955,65413,43536,1775152342.499,0.5,0.14142786849123568,0.28285573698247135,0.28414423301752867,False
2026-04-02 17:52:22.999,48.24768829,16.37283897,167.9199982,28,0.94,0.81699997,128.2640381,8556,948,-3970,-532,-1790,1325,-114.7798309,-6.0226264,-1040,7,1955,57246,43537,1775152342.999,0.5,0.5998448068352452,1.1996896136704904,-0.3826896436704904,False
2026-04-02 17:52:23.499,48.24768829,16.37284088,167.8760071,29,0.89999998,0.465,122.2822189,5786,-1084,-3634,1420,1476,-1764,-118.1783981,-2.9645083,-1040,7,1956,30523,43538,1775152343.499,0.5,0.14142787905492624,0.2828557581098525,0.18214424189014755,False
2026-04-02 17:52:23.999,48.24768829,16.3728447,167.7689972,27,0.94999999,0.73000002,133.7783051,6812,1848,-3666,-848,848,-398,-116.5198898,4.3058157,-1040,7,1957,52528,43539,1775152343.999,0.5,0.28285575858086714,0.5657115171617343,0.16428850283826568,False
2026-04-02 17:52:24.599,48.24768829,16.37284851,167.6519928,28,0.94,0.47600001,73.82266235,8776,-346,-3302,-5902,-1257,1457,-112.8816299,-16.3712616,-1072,7,1958,14841,43540,1775152344.599,0.5999999046325684,0.2821152981666823,0.47019223834618074,0.005807771653819238,False
2026-04-02 17:52:24.999,48.24768829,16.37285042,167.6060028,28,1.00999999,0.57999998,21.74032021,8734,-1210,-2656,-1860,-494,215,-114.6046524,-34.18677139,-1040,7,1958,1685,43541,1775152344.999,0.40000009536743164,0.14142787905492624,0.3535696133397508,0.22643036666024918,False
2026-04-02 17:52:25.599,48.24768829,16.37284851,167.6410065,26,0.99000001,0.62400001,344.8899231,6110,1784,-2736,-396,-502,1126,-117.748764,-44.72000504,-1040,7,1959,18372,43542,1775152345.599,0.5999999046325684,0.14142787905492624,0.23571316922380964,0.3882868407761904,False
2026-04-02 17:52:25.999,48.24769592,16.37285042,167.6450043,24,1.0,1.26800001,5.84702015,5428,-1448,-2728,770,-58,-305,-118.6304932,-38.42262268,-1280,7,1960,21231,43543,1775152345.999,0.40000009536743164,0.8601242586124984,2.150310133857359,-0.8823101238573592,False
2026-04-02 17:52:26.599,48.24769974,16.37284851,167.4290009,27,1.05999994,0.662,352.8152466,986,834,-3126,-2403,-2287,-6352,-121.8539505,-19.63953018,-1040,7,1962,4746,43544,1775152346.599,0.5999999046325684,0.4476905404714848,0.7461510193833186,-0.08415101938331859,False
2026-04-02 17:52:26.999,48.24770355,16.37284279,167.371994,29,0.99000001,2.00099993,335.4561157,2552,-1672,-4398,2302,5367,-4338,-118.7879639,-11.18703938,-1056,7,1964,40631,43545,1775152346.999,0.40000009536743164,0.5990578555652817,1.4976442818469826,0.5033556481530173,False
2026-04-02 17:52:27.499,48.24771118,16.37283707,167.3710022,27,0.97000003,2.15899992,326.6864319,-1584,3356,-2242,2818,-1752,-3902,-89.49780273,2.61038017,-1040,7,1965,19249,43546,1775152347.499,0.5,0.9482618777630798,1.8965237555261596,0.26247616447384026,False
2026-04-02 17:52:27.999,48.247715,16.37282562,167.1809998,26,1.02999997,1.10399997,300.8704529,3546,-2212,-50,-12145,-7563,4179,-84.87882233,-24.12807465,-1056,7,1967,11783,43547,1775152347.999,0.5,0.9482798072178367,1.8965596144356733,-0.7925596444356733,False
2026-04-02 17:52:28.599,48.247715,16.37282944,167.3619995,28,0.98000002,2.12899995,84.49220276,4418,-6148,-5078,-1633,-4691,-435,-110.373764,-74.54949951,-1072,7,1969,50764,43548,1775152348.599,0.5999999046325684,0.28285561061958736,0.4714260926304717,1.6575738573695282,True
2026-04-02 17:52:28.999,48.24771881,16.37284279,167.2630005,29,0.89999998,2.84899998,85.59664154,3694,-2966,-448,-3112,-1934,5494,-95.98895264,-90.02883911,-1072,7,1970,11967,43549,1775152348.999,0.40000009536743164,1.0754723997953537,2.6886803584570336,0.1603196215429663,False
2026-04-02 17:52:29.599,48.247715,16.3728714,167.2779999,30,0.87,4.59700012,96.45272064,5694,-3870,-9314,-11683,2931,4296,-73.68636322,-56.16559601,-1072,7,1972,52298,43550,1775152349.599,0.5999999046325684,2.1604013188542592,3.6006694370680927,0.996330682931907,False
2026-04-02 17:52:29.999,48.24771118,16.37289047,167.1190033,30,0.87,3.6960001,106.0316391,-2410,-7034,-1446,3232,-1921,-306,-60.29009247,-4.24101734,-1056,7,1973,32480,43551,1775152349.999,0.40000009536743164,1.4745606740022967,3.6864008060992997,0.009599293900700356,False
2026-04-02 17:52:30.599,48.247715,16.37291527,166.7089996,29,0.94999999,3.00999999,85.14273834,2428,-1596,-6240,4016,5511,-3879,-43.37841415,15.04211712,-1040,7,1974,39352,43552,1775152350.599,0.5999999046325684,1.8848262941408482,3.1413776562099454,-0.1313776662099455,False
2026-04-02 17:52:30.999,48.247715,16.3729248,166.7140045,28,0.99000001,1.89100003,81.99343109,6304,-2488,-3178,1867,3343,-934,-51.00990677,62.46622086,-1056,7,1975,28409,43553,1775152350.999,0.40000009536743164,0.7056581073183075,1.7641448476908608,0.12685518230913928,False
2026-04-02 17:52:31.599,48.24771118,16.37293053,166.595993,30,0.87,0.73400003,162.2346191,6302,-1184,-2542,-1721,34,728,-60.65229034,62.8656044,-1008,7,1976,9878,43554,1775152351.599,0.5999999046325684,0.6003677310562171,1.0006130441368553,-0.26661301413685523,False
2026-04-02 17:52:31.999,48.24771118,16.37292862,166.6660004,28,0.88999999,0.671,238.6354981,6424,-590,-3690,-342,863,-823,-67.81162262,48.94704819,-1072,7,1977,60119,43555,1775152351.999,0.40000009536743164,0.14142781599124168,0.35356945568057696,0.3174305443194231,False
2026-04-02 17:52:32.499,48.24770737,16.3729229,166.8580017,28,0.91000003,0.773,240.4373474,7856,1010,-4394,-131,1266,1580,-72.64112854,45.46753693,-1056,7,1978,46311,43556,1775152352.499,0.5,0.5990578115566112,1.1981156231132224,-0.4251156231132224,False
2026-04-02 17:52:33.099,48.24770737,16.37291908,167.0590057,27,0.94,0.72500002,260.2880859,6792,572,-4966,1881,1003,222,-79.59596252,32.15065384,-784,7,1979,50218,43557,1775152353.099,0.5999999046325684,0.28285565281905617,0.4714261629629309,0.2535738570370691,False
2026-04-02 17:52:33.599,48.24770737,16.37291145,167.0850067,27,0.91000003,0.921,256.9694824,8046,-1718,-3928,387,-147,-2623,-86.24996185,29.30297852,-1280,7,1980,28613,43558,1775152353.599,0.5,0.5649708457356816,1.1299416914713631,-0.2089416914713631,False
2026-04-02 17:52:33.999,48.24770737,16.37290764,167.3329926,27,0.89999998,0.852,238.7631989,16332,-4188,-5492,411,2200,-3558,-94.83977509,34.63822937,-1280,7,1982,21217,43559,1775152353.999,0.40000009536743164,0.28211519291662557,0.7052878141378455,0.1467121858621545,False
2026-04-02 17:52:34.599,48.24770355,16.37290382,167.6490021,27,0.92000002,1.13100004,198.1373596,6990,-1540,-5188,2486,67,-1303,-102.5296021,56.31139374,-1040,7,1983,44630,43560,1775152354.599,0.5999999046325684,0.5103256889708276,0.8505429501415405,0.2804570898584595,False
2026-04-02 17:52:34.999,48.24769974,16.37290192,167.7290039,30,0.88,0.95700002,194.9675751,2998,-1370,-3468,-2112,1040,-322,-102.1299744,47.3343277,-1056,7,1984,26430,43561,1775152354.999,0.40000009536743164,0.44640175222742146,1.1160041144924384,-0.15900409449243846,False
2026-04-02 17:52:35.599,48.24769211,16.37290573,167.7859955,27,0.92000002,1.91999996,137.8152771,8422,2122,-8410,-23,1941,9,-111.2339478,29.51915741,-1008,7,1986,21490,43562,1775152355.599,0.5999999046325684,0.894092230119486,1.4901539537194022,0.42984600628059777,False
2026-04-02 17:52:35.999,48.24768829,16.37291145,167.7660065,27,0.94999999,1.38900006,111.903183,9272,-6228,-6412,9878,5426,-14298,-115.5595245,33.52332687,-1056,7,1988,61014,43563,1775152355.999,0.40000009536743164,0.5998448068352452,1.499611659552832,-0.11061159955283184,False
2026-04-02 17:52:36.499,48.24768829,16.3729248,167.7460022,30,0.88999999,3.2809999,123.7159805,590,-7920,-8942,10173,-4691,-4093,-130.5278473,56.93114471,-1040,7,1989,46025,43564,1775152356.499,0.5,0.9885142342046643,1.9770284684093287,1.3039714315906712,False
2026-04-02 17:52:36.999,48.24768066,16.37293625,167.6880035,29,0.89999998,2.0940001,122.8088989,4846,-6220,-9158,-2524,-2520,-3457,-132.5991974,32.5763092,-1008,7,1991,42096,43565,1775152356.999,0.5,1.199425826591575,2.39885165318315,-0.3048515531831497,False
2026-04-02 17:52:37.499,48.24767303,16.37294769,167.6730042,28,0.91000003,2.704,121.2200012,1508,318,-3560,6308,-759,946,-125.7941208,39.05393982,-1040,7,1992,27159,43566,1775152357.499,0.5,1.1989026282828243,2.3978052565656487,0.3061947434343515,False
2026-04-02 17:52:37.999,48.24766541,16.37296104,167.6719971,29,0.88999999,3.77900004,132.2793579,11810,3268,-7528,-3611,4071,9160,-108.4752426,45.91220093,-1040,7,1994,39011,43567,1775152357.999,0.5,1.3019552450118033,2.6039104900236065,1.1750895499763936,False
2026-04-02 17:52:38.599,48.24765015,16.37298012,167.5670013,30,0.88,3.7420001,133.9628601,4430,1134,-4654,-8078,-39,551,-95.2440567,34.88344574,-1056,7,1995,20519,43568,1775152358.599,0.5999999046325684,2.2079963321893157,3.6799944719015616,0.06200562809843824,False
2026-04-02 17:52:38.999,48.24764252,16.37298965,167.4680023,31,0.87,3.16000009,146.4718781,9616,6310,-688,-15196,6716,-1483,-60.67971802,-6.37412071,-1040,7,1997,17112,43569,1775152358.999,0.40000009536743164,1.103524625678976,2.7588109064456634,0.40118918355433664,False
2026-04-02 17:52:39.599,48.24763489,16.37299156,167.5220032,26,0.95999998,1.16199994,176.0931549,11006,10674,-9810,-8080,1154,15237,-101.0905991,-28.93088531,-1008,7,1999,21763,43570,1775152359.599,0.5999999046325684,0.8601242828935458,1.4335406993444009,-0.2715407593444008,False
2026-04-02 17:52:39.999,48.24764252,16.37298584,167.5279999,27,0.95999998,1.88999999,316.6981812,-4088,648,-4772,-3463,3081,-2366,-111.0740814,-55.13505173,-1040,7,2000,10813,43571,1775152359.999,0.40000009536743164,0.9482621311035683,2.370654762550781,-0.4806547725507808,False
2026-04-02 17:52:40.499,48.24764633,16.37297821,167.9299927,27,0.93000001,2.76999998,328.6630859,7364,-2004,-2750,9531,4552,-6842,-72.72736359,-36.44814301,-1040,7,2002,44560,43572,1775152360.499,0.5,0.7061688379351669,1.4123376758703339,1.3576623041296663,False
2026-04-02 17:52:40.999,48.24765396,16.37297249,168.5829926,29,0.88999999,1.02600002,339.324707,9638,4946,-2992,10358,4119,890,-47.79893875,-19.96121216,-784,7,2004,38040,43573,1775152360.999,0.5,0.9482620887870089,1.8965241775740178,-0.8705241575740179,False
2026-04-02 17:52:41.499,48.24766159,16.37297058,168.75,30,0.88,0.061,349.1469116,7784,2094,-5278,-6580,-3594,5850,-79.34383392,-70.65274048,-992,7,2005,23759,43574,1775152361.499,0.5,0.8601242742223922,1.7202485484447845,-1.6592485484447845,True
2026-04-02 17:52:41.999,48.24766541,16.3729744,168.6519928,30,0.88999999,2.51399994,29.06620979,-1636,-30,-4022,-1938,-2178,-6564,-83.95088196,-85.17823029,-1008,7,2006,57290,43575,1775152361.999,0.5,0.5103258175987682,1.0206516351975363,1.4933483048024638,False
2026-04-02 17:52:42.599,48.24767685,16.37298393,168.6609955,30,0.88,2.84800005,48.97439957,14852,-3960,-4988,10223,-12429,-4076,-65.75104523,-77.30267334,-1008,7,2008,39731,43576,1775152362.599,0.5999999046325684,1.454687664777557,2.4244798266566185,0.42352022334338146,False
2026-04-02 17:52:42.999,48.24768448,16.37299156,168.496994,30,0.94999999,1.99800003,34.17391968,6306,510,-3620,-203,416,1372,-62.6054306,-49.56440735,-1280,7,2009,23906,43577,1775152362.999,0.40000009536743164,1.0193155979081212,2.5482883872110067,-0.5502883572110067,False
2026-04-02 17:52:43.599,48.24768829,16.37299538,168.3950043,28,0.98000002,0.72399998,23.00852966,4984,-2478,-2432,7625,-542,-3987,-59.2881546,-2.36853838,-992,7,2010,10670,43578,1775152363.599,0.5999999046325684,0.5094006001383977,0.849001135175759,-0.12500115517575905,False
2026-04-02 17:52:43.999,48.24768829,16.37299538,168.548996,30,0.94999999,0.26100001,272.7337036,7570,-118,-2500,4782,-239,-1533,-66.73394012,29.59396362,-784,7,2011,14242,43579,1775152363.999,0.40000009536743164,0.0,0.0,0.26100001,False
2026-04-02 17:52:44.599,48.24768829,16.37299347,168.9470062,30,0.94999999,0.46200001,232.6891937,5496,632,-6754,772,877,1272,-82.68112183,37.4185257,-784,7,2012,26696,43580,1775152364.599,0.5999999046325684,0.14142787905492624,0.23571316922380964,0.22628684077619038,False
2026-04-02 17:52:44.999,48.24768829,16.37298965,169.2420044,29,0.95999998,0.56300002,222.3725433,7896,-1374,-3780,629,781,-999,-82.50200653,37.87970734,-1072,7,2012,42933,43581,1775152364.999,0.40000009536743164,0.2828557583453598,0.7071392272682697,-0.14413920726826968,False
2026-04-02 17:52:45.499,48.24768448,16.37298965,169.6459961,31,0.87,0.91600001,185.512207,14466,2172,-5946,-3205,-2480,5763,-100.1160049,24.94127274,-784,7,2014,47049,43582,1775152365.499,0.5,0.42365267074795376,0.8473053414959075,0.06869466850409245,False
2026-04-02 17:52:45.799,48.24768066,16.37298584,169.7779999,28,0.93000001,2.21300006,241.3545227,-6222,-1272,-2012,-5829,3564,1462,-91.3245697,26.83942795,-1008,7,2014,45560,43583,1775152365.799,0.2999999523162842,0.5099157198112823,1.6997193362007201,0.51328072379928,False
2026-04-02 17:52:46.499,48.24768066,16.37296867,169.904007,24,1.0,1.69799995,281.5397339,8076,350,-6820,1170,1382,-122,-81.70571136,30.76989746,-1008,7,2016,29293,43584,1775152366.499,0.7000000476837158,1.2713701819911063,1.8162429934084166,-0.11824304340841651,False
2026-04-02 17:52:46.999,48.24768448,16.37296295,170.2769928,29,0.95999998,0.99400002,326.2325134,7438,3130,-7276,-2692,1797,-823,-79.01413727,19.88100624,-784,7,2017,63163,43521,1775152366.999,0.5,0.5998448507848684,1.1996897015697368,-0.20568968156973677,False
2026-04-02 17:52:47.599,48.24769211,16.37296295,170.3470001,29,0.89999998,1.66999996,7.91833019,6086,-764,-7552,-1745,717,-2985,-88.76820374,17.63254166,-1040,7,2019,18278,43522,1775152367.599,0.5999999046325684,0.8484172908799215,1.4140290428870659,0.25597091711293407,False
2026-04-02 17:52:47.999,48.24769974,16.37296486,170.2290039,31,0.87,1.278,6.7709198,1312,-3210,-13116,4083,1599,-3601,-98.74781799,26.13522148,-1280,7,2020,46350,43523,1775152367.999,0.40000009536743164,0.8601242568755398,2.150310129514964,-0.8723101295149638,False
2026-04-02 17:52:48.599,48.24770355,16.37296486,170.0390015,31,0.87,0.41600001,3.84568,7316,-8280,-3140,7933,9180,-3992,-73.86791992,53.19516754,-784,7,2022,22616,43524,1775152368.599,0.5999999046325684,0.4236526700406307,0.7060878956306996,-0.29008788563069965,False
2026-04-02 17:52:48.999,48.24769592,16.37296677,169.9859924,30,0.89999998,1.63900006,165.9346466,-2534,4030,-12050,508,7061,-2741,-72.94908142,64.24653625,-1008,7,2023,52565,43525,1775152368.999,0.40000009536743164,0.860124255181852,2.150310125280745,-0.511310065280745,False
2026-04-02 17:52:49.599,48.24769974,16.37296486,169.9839935,31,0.87,0.49200001,8.7007103,5912,1434,-2684,833,2751,561,-51.53939056,71.95140839,-1008,7,2025,32665,43526,1775152369.599,0.5999999046325684,0.44769054054588286,0.7461510195073153,-0.25415100950731534,False
2026-04-02 17:52:49.999,48.24770355,16.37296486,169.8860016,31,0.87,0.249,50.34888077,7622,1862,-3864,-2541,-678,2143,-61.97520065,60.39349365,-1008,7,2026,35699,43527,1775152369.999,0.40000009536743164,0.4236526700406307,1.0591314225849677,-0.8101314225849677,False
2026-04-02 17:52:50.599,48.24770355,16.37296295,169.6950073,29,0.94,0.53299999,209.4839172,6892,1220,-4718,-410,-988,501,-78.69403839,36.22177505,-1008,7,2027,33321,43528,1775152370.599,0.5999999046325684,0.14142783685546753,0.2357130988913673,0.2972868911086327,False
2026-04-02 17:52:50.999,48.24770355,16.37295914,169.5809937,29,0.93000001,0.33500001,230.8323975,7346,-1514,-3788,-302,635,-1937,-85.40057373,37.56465149,-1280,7,2027,17244,43529,1775152370.999,0.40000009536743164,0.28211521422421176,0.7052878674067982,-0.37028785740679815,False
2026-04-02 17:52:51.599,48.24769974,16.37295914,169.324997,30,0.89999998,0.53100002,133.5252838,7408,1516,-4388,-469,-751,452,-85.99243927,27.57635498,-1008,7,2028,63949,43530,1775152371.599,0.5999999046325684,0.4236526700406307,0.7060878956306996,-0.1750878756306996,False
2026-04-02 17:52:51.999,48.24769974,16.37295914,169.2230072,31,0.89999998,0.44600001,140.1790924,7704,842,-3160,4032,-422,-1516,-93.20620728,32.16869354,-1008,7,2028,43072,43531,1775152371.999,0.40000009536743164,0.0,0.0,0.44600001,False
2026-04-02 17:52:52.599,48.24769592,16.37295914,169.1230011,30,0.89999998,0.37,171.7662964,7624,-1824,-4598,2216,-610,-998,-100.4225693,46.94880676,-1040,7,2029,1689,43532,1775152372.599,0.5999999046325684,0.4247646201319677,0.7079411460774943,-0.33794114607749426,False
2026-04-02 17:52:52.999,48.24769592,16.37295914,168.9980011,31,0.89999998,0.509,133.6839752,6690,-36,-4418,-3420,-3848,-6,-116.1722107,34.20611572,-1280,7,2029,56229,43533,1775152372.999,0.40000009536743164,0.0,0.0,0.509,False
2026-04-02 17:52:53.599,48.24769592,16.37296104,168.7189941,30,0.89999998,0.491,123.0976028,140,788,-8726,370,-4819,141,-161.8486939,29.12812042,-1024,7,2029,43327,43534,1775152373.599,0.5999999046325684,0.1406873981224978,0.23447903414026844,0.25652096585973155,False
2026-04-02 17:52:53.999,48.24769592,16.37295914,168.4949951,31,0.92000002,0.14399999,153.2099152,-802,282,-8692,398,-148,984,-109.898262,27.26201248,-1040,7,2029,18027,43535,1775152373.999,0.40000009536743164,0.1406873981224978,0.3517184114500406,-0.20771842145004063,False
2026-04-02 17:52:54.599,48.24769592,16.37295723,168.4620056,30,0.89999998,0.096,221.5934601,-736,-86,-8428,301,264,1146,-57.66012573,24.85457993,-1008,7,2029,40708,43536,1775152374.599,0.5999999046325684,0.14142785795519813,0.23571313405759056,-0.13971313405759056,False
2026-04-02 17:52:54.999,48.24769592,16.37295532,168.4889984,30,0.89999998,0.063,221.5934601,-1314,144,-9402,91,620,217,-13.71070576,20.71710014,-1024,7,2029,12010,43537,1775152374.999,0.40000009536743164,0.14142785819070547,0.3535695611792113,-0.2905695611792113,False
2026-04-02 17:52:55.599,48.24769592,16.37295151,168.6139984,30,0.89999998,0.331,307.3172913,1176,-2142,-8030,37,3861,99,0.82009983,21.06336975,-1040,7,2030,44651,43538,1775152375.599,0.5999999046325684,0.2821152560776959,0.4701921681978589,-0.1391921681978589,False
2026-04-02 17:52:55.999,48.24769974,16.37295151,168.6620026,31,0.89999998,0.63700002,5.49124002,6600,42,-4650,-1491,3209,916,3.18452072,4.76479483,-784,7,2032,8622,43539,1775152375.999,0.40000009536743164,0.4247646201319677,1.0619112971505367,-0.42491127715053667,False
2026-04-02 17:52:56.599,48.24769974,16.3729496,168.6459961,31,0.91000003,0.574,256.811615,7880,-2766,-5936,-3458,615,2569,-8.79918671,-1.37411976,-1008,7,2034,63758,43540,1775152376.599,0.5999999046325684,0.14142784762701363,0.23571311684394697,0.338286883156053,False
2026-04-02 17:52:56.999,48.24769974,16.37294769,168.7290039,30,0.91000003,0.398,223.488205,7632,-716,-2228,-4411,23,680,-19.73176575,-38.28435516,-784,7,2035,55520,43541,1775152376.999,0.40000009536743164,0.1414278473915063,0.3535695341812198,0.04443046581878024,False
2026-04-02 17:52:57.599,48.24769974,16.37294197,169.0039978,28,0.93000001,0.87300003,212.6822052,6280,1388,-2618,358,148,-1103,-35.77832794,-46.07007599,-1008,7,2036,59623,43542,1775152377.599,0.5999999046325684,0.42354308263263307,0.7059052499216729,0.16709478007832712,False
2026-04-02 17:52:57.999,48.24769592,16.37294006,169.2839966,29,0.93000001,0.66500002,220.9195862,7560,354,-7094,1816,857,-874,-54.86555099,-31.4583931,-1040,7,2036,44232,43543,1775152377.999,0.40000009536743164,0.4476905404714848,1.1192260843344193,-0.45422606433441925,False
2026-04-02 17:52:58.599,48.24769211,16.37293434,169.6950073,27,0.97000003,0.91399997,228.9817963,12166,454,-2206,-5193,1000,2166,-40.54808426,-30.75712585,-992,7,2037,45721,43544,1775152378.599,0.5999999046325684,0.599057900240675,0.9984299924306317,-0.08443002243063169,False
2026-04-02 17:52:58.999,48.24769211,16.37293243,169.8769989,30,0.94,0.45899999,260.5344849,6978,12,-2310,3893,320,-705,-54.40808487,-10.31140232,-1280,7,2038,17179,43545,1775152378.999,0.40000009536743164,0.141427868726743,0.35356958751929884,0.10543040248070118,False
2026-04-02 17:52:59.599,48.24769592,16.37293053,170.0039978,31,0.94,0.77100003,344.2296753,5960,-1458,-3532,5900,1156,-2256,-77.51602936,3.53956628,-1008,7,2039,14269,43546,1775152379.599,0.5999999046325684,0.446401758768147,0.7440030495363449,0.026996980463655063,False
2026-04-02 17:52:59.999,48.24769974,16.37293053,169.9340057,29,0.97000003,1.10699999,8.49790955,5174,1324,-2580,-1700,1245,1630,-86.37536621,7.49355364,-1008,7,2040,16976,43547,1775152379.999,0.40000009536743164,0.4247646201319677,1.0619112971505367,0.045088692849463374,False
2026-04-02 17:53:00.599,48.24770737,16.37293053,169.9940033,30,0.92000002,1.20799994,353.9978943,5818,-908,-3228,4629,665,-2825,-93.73457336,20.92195892,-1024,7,2041,45980,43548,1775152380.599,0.5999999046325684,0.8484172901725984,1.414029041708194,-0.20602910170819388,False
2026-04-02 17:53:00.999,48.24770737,16.37293053,169.9320068,28,0.97000003,1.08299994,5.13652992,9684,116,-3134,-4537,-1457,914,-98.91117859,6.60611391,-1008,7,2042,37783,43549,1775152380.999,0.40000009536743164,0.0,0.0,1.08299994,False
2026-04-02 17:53:01.599,48.247715,16.37293243,169.8659973,29,0.95999998,1.00399995,6.86063004,9420,-1234,-2792,-8162,-1706,1448,-98.61888123,-31.55627823,-1008,7,2043,55544,43550,1775152381.599,0.5999999046325684,0.860002808351496,1.433338241742138,-0.429338291742138,False
2026-04-02 17:53:01.999,48.24771881,16.37293243,169.9400024,30,0.94,0.52399999,1.49724996,7124,-1252,-3696,-3762,-604,2351,-107.2437592,-63.51713181,-1008,7,2043,3613,43551,1775152381.999,0.40000009536743164,0.42365267074795376,1.0591314243532752,-0.5351314343532753,False
2026-04-02 17:53:02.599,48.24771881,16.37293053,170.0720062,30,0.89999998,0.31600001,320.8834534,7906,930,-3866,1496,98,394,-102.931572,-61.10328674,-1008,7,2044,22098,43552,1775152382.599,0.5999999046325684,0.14068733491920055,0.23447892880142293,0.08152108119857707,False
2026-04-02 17:53:02.999,48.24771881,16.37293053,170.1399994,30,0.88,0.315,323.0609131,8876,202,-3096,4934,346,-596,-106.4752274,-23.21823311,-1008,7,2044,5416,43553,1775152382.999,0.40000009536743164,0.0,0.0,0.315,False
2026-04-02 17:53:03.599,48.24771881,16.37292862,170.302002,30,0.88999999,0.199,287.599884,6882,-2428,-3934,2514,-134,-1998,-112.5798111,5.72242785,-1024,7,2044,48927,43554,1775152383.599,0.5999999046325684,0.14142779489150603,0.23571302895142035,-0.03671302895142034,False
2026-04-02 17:53:03.999,48.24771881,16.37292862,170.3300018,29,0.89999998,0.54299998,194.2298126,7264,140,-3286,-1313,-105,96,-113.3995209,10.8833847,-960,7,2045,62477,43555,1775152383.999,0.40000009536743164,0.0,0.0,0.54299998,False
2026-04-02 17:53:04.599,48.247715,16.37292671,170.3329926,31,0.87,0.54299998,208.9709015,10676,500,-3962,1927,706,-453,-113.5331879,7.84392309,-976,7,2046,61488,43556,1775152384.599,0.5999999046325684,0.44663565467080946,0.7443928761027436,-0.20139289610274358,False
2026-04-02 17:53:04.999,48.247715,16.3729229,170.3379974,31,0.87,0.61299998,235.9536133,6484,-694,-2540,-2352,-322,-67,-110.6649551,-4.25789547,-1008,7,2046,32043,43557,1775152384.999,0.40000009536743164,0.2821151512986411,0.7052877100929091,-0.09228773009290914,False
2026-04-02 17:53:05.599,48.24771118,16.37291908,170.3529968,31,0.87,0.74000001,225.8678589,7346,1608,-2652,-2789,-315,1421,-112.1086426,-14.77296925,-1040,7,2047,29829,43558,1775152385.599,0.5999999046325684,0.5103256649924078,0.8505429101775012,-0.11054290017750112,False
2026-04-02 17:53:05.999,48.24771118,16.37291527,170.3800049,29,0.94999999,0.79400003,274.5565491,7918,-1344,-3488,1263,-90,-800,-111.9062195,-12.14896584,-992,7,2048,18105,43559,1775152385.999,0.40000009536743164,0.28211517189970803,0.7052877615955641,0.08871226840443591,False
2026-04-02 17:53:06.599,48.24771118,16.37291145,170.522995,30,0.91000003,0.79500002,242.7504273,5942,1274,-4414,-1557,848,1673,-113.545639,-15.18927383,-1008,7,2049,21759,43560,1775152386.599,0.5999999046325684,0.2828556317469761,0.47142612784279186,0.32357389215720816,False
2026-04-02 17:53:06.999,48.24770737,16.37290764,170.6170044,29,0.92000002,0.76499999,250.4434204,7122,-1232,-4342,1107,1932,-420,-111.6038513,-7.34345055,-1008,7,2050,4659,43561,1775152386.999,0.40000009536743164,0.508989746043147,1.2724740617264096,-0.5074740717264097,False
2026-04-02 17:53:07.599,48.24770737,16.37290001,170.6560059,26,0.97000003,0.86400002,256.2432556,7518,304,-3478,-1698,664,-168,-110.1344223,-14.23193073,-992,7,2050,15338,43562,1775152387.599,0.5999999046325684,0.5649708459711889,0.9416182262848345,-0.07761820628483451,False
2026-04-02 17:53:07.999,48.24770737,16.3728981,170.6300049,27,0.94999999,0.79400003,251.0130463,7244,1868,-2696,771,-955,-423,-112.788765,-15.55364037,-1008,7,2051,35839,43563,1775152387.999,0.40000009536743164,0.14142782629177444,0.35356948143190275,0.4404305485680972,False
2026-04-02 17:53:08.599,48.24770737,16.37289047,170.6360016,29,0.93000001,0.63700002,297.6697693,7444,-1154,-3896,-1103,5,753,-111.9942932,-10.72285557,-1040,7,2052,48598,43564,1775152388.599,0.5999999046325684,0.5649708457356816,0.9416182258923222,-0.30461820589232225,False
2026-04-02 17:53:08.999,48.24770737,16.37288857,170.621994,29,0.91000003,0.537,278.7857666,8600,-236,-2980,-3638,983,71,-111.6290894,-31.96307755,-1008,7,2052,44674,43565,1775152388.999,0.40000009536743164,0.14068736662485118,0.3517183327059428,0.1852816672940572,False
2026-04-02 17:53:09.499,48.24770737,16.37288284,170.576004,29,0.91000003,0.55199999,278.1853943,6904,1498,-2594,2451,-981,-1366,-112.9488144,-26.69249153,-992,7,2053,26275,43566,1775152389.499,0.5,0.42428347934633787,0.8485669586926757,-0.29656696869267574,False
